FileRowID,LINE TYPE,CMS-70,CMS-70 NO VOLUME/NOT PERFORMED,CHARGE CODE/ PACKAGE,CHARGE DESCRIPTION,DRG,CPT,MODIFIERS,REV CODE,NDC,GROSS CHARGES,SELF PAY CASH PRICE,MIN NEGOTIATED RATE,MAX NEGOTIATED RATE,Aetna Commercial IP Rate,Aetna Commercial OP Rate,Aetna St Dominic Employee Group IP Rate,Aetna St Dominic Employee Group OP Rate,Blue Cross of Mississippi AHS IP Rate,Blue Cross of Mississippi AHS OP Rate,Blue Cross of Mississippi FMP IP Rate,Blue Cross of Mississippi FMP OP Rate,Cigna Commercial Plan IP Rate,Cigna Commercial Plan OP Rate,Cigna Medicare Advantange IP Rate,Cigna Medicare Advantange OP Rate,Humana ChoiceCare Commercial IP Rate,Humana ChoiceCare Commercial OP Rate,Humana ChoiceCare Medicare IP Rate,Humana ChoiceCare Medicare OP Rate,Magellan IP Rate,Magellan OP Rate,Magnolia Health Plan Allwell IP Rate,Magnolia Health Plan Allwell OP Rate,Magnolia Health Plan CHIP IP Rate,Magnolia Health Plan CHIP OP Rate,Magnolia Health Plan Medicaid IP Rate,Magnolia Health Plan Medicaid OP Rate,Medicare Advantage Miscellaneous Plans IP Rate,Medicare Advantage Miscellaneous Plans OP Rate,Medicare IP Rate,Medicare OP Rate,Mississippi Medicaid Traditional IP Rate,Mississippi Medicaid Traditional OP Rate,Molina Healthcare of Mississippi IP Rate,Molina Healthcare of Mississippi OP Rate,PHCS IP Rate,PHCS OP Rate,PPO Plus IP Rate,PPO Plus OP Rate,United Behavioral Health IP Rate,United Behavioral Health MSCAN IP Rate,United Behavioral Health MSCAN OP Rate,United Behavioral Health OP Rate,United Healthcare of Mississippi CAN IP Rate,United Healthcare of Mississippi CAN OP Rate,United Healthcare of Mississippi CHIP IP Rate,United Healthcare of Mississippi CHIP OP Rate,United Healthcare of Mississippi Commercial IP Rate,United Healthcare of Mississippi Commercial OP Rate,United Healthcare of Mississippi PPO IP Rate,United Healthcare of Mississippi PPO OP Rate,United Healthcare of Mississippi Select IP Rate,United Healthcare of Mississippi Select OP Rate,Windsor Health Plan IP Rate,Windsor Health Plan OP Rate
6298,CDM,,,4126493,URINE CULTURE,NA,87086,N/A,300,NA,$95.00,$30.40,$4.84,$95.00,NA,$8.07,NA,$15.33,NA,$12.10,NA,$12.10,NA,$15.33,NA,$8.07,NA,$42.75,NA,$8.15,NA,NA,NA,$8.23,NA,$8.88,NA,$7.26,NA,$8.07,NA,$8.07,NA,$7.26,NA,$7.26,NA,$42.75,NA,$42.75,NA,NA,NA,NA,NA,$8.07,NA,$8.07,NA,$8.07,NA,$8.07,NA,$4.84,NA,$8.07
6468,CDM,,,4616326,URINE CULTURE OBSTETERICS,NA,87086,N/A,300,NA,$69.00,$22.08,$4.84,$69.00,NA,$8.07,NA,$15.33,NA,$12.10,NA,$12.10,NA,$15.33,NA,$8.07,NA,$31.05,NA,$8.15,NA,NA,NA,$8.23,NA,$8.88,NA,$7.26,NA,$8.07,NA,$8.07,NA,$7.26,NA,$7.26,NA,$31.05,NA,$31.05,NA,NA,NA,NA,NA,$8.07,NA,$8.07,NA,$8.07,NA,$8.07,NA,$4.84,NA,$8.07
6180,CDM,,,4123005,FUNGUS CULTURE,NA,87102,N/A,300,NA,$135.00,$43.20,$5.05,$135.00,NA,$8.41,NA,$15.98,NA,$12.60,NA,$12.60,NA,$15.98,NA,$8.41,NA,$60.75,NA,$8.49,NA,NA,NA,$8.58,NA,$9.25,NA,$7.57,NA,$8.41,NA,$8.41,NA,$7.57,NA,$7.57,NA,$60.75,NA,$60.75,NA,NA,NA,NA,NA,$8.41,NA,$8.41,NA,$8.41,NA,$8.41,NA,$5.05,NA,$8.41
6105,CDM,,,8222088,87150 .BLOOD CULTURE MOLECULAR IDENTIFICATION,NA,87150,N/A,300,NA,$155.00,$49.60,$21.05,$155.00,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$69.75,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$69.75,NA,$69.75,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6106,CDM,,,8222121,87150 .BLOOD CULTURE MOLECULAR IDENTIFICATION EACH ADD'L,NA,87150,N/A,300,NA,$155.00,$49.60,$21.05,$155.00,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$69.75,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$69.75,NA,$69.75,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6053,CDM,,,7621440,.SUSCEPTIBILITY YEAST-MAYO,NA,87186,N/A,300,NA,$195.00,$62.40,$5.19,$195.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$87.75,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$87.75,NA,$87.75,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6321,CDM,,,7662144,GRAM NEGATIVE SUSCEPTIBILITY NM45,NA,87186,N/A,300,NA,$90.00,$28.80,$5.19,$90.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$40.50,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$40.50,NA,$40.50,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6322,CDM,,,7976415,GRAM NEGATIVE SUSCEPTIBILITY NUC61,NA,87186,N/A,300,NA,$90.00,$28.80,$5.19,$90.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$40.50,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$40.50,NA,$40.50,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6323,CDM,,,7976440,GRAM POSITIVE SUSCEPTIBILITY PC33,NA,87186,N/A,300,NA,$90.00,$28.80,$5.19,$90.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$40.50,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$40.50,NA,$40.50,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6324,CDM,,,7662115,GRAM POSITIVE SUSCEPTIBILITY PM34,NA,87186,N/A,300,NA,$90.00,$28.80,$5.19,$90.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$40.50,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$40.50,NA,$40.50,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6326,CDM,,,7662178,MICRO STREP PLUS 1,NA,87186,N/A,300,NA,$90.00,$28.80,$5.19,$90.00,NA,$8.65,NA,$16.43,NA,$12.96,NA,$12.96,NA,$16.43,NA,$8.65,NA,$40.50,NA,$8.74,NA,NA,NA,$8.82,NA,$9.52,NA,$7.79,NA,$8.65,NA,$8.65,NA,$7.79,NA,$7.79,NA,$40.50,NA,$40.50,NA,NA,NA,NA,NA,$8.65,NA,$8.65,NA,$8.65,NA,$8.65,NA,$5.19,NA,$8.65
6450,CDM,,,634217,GRAM STAIN REPORT,NA,87205,N/A,300,NA,$71.00,$22.72,$2.56,$71.00,NA,$4.27,NA,$8.11,NA,$6.40,NA,$6.40,NA,$8.11,NA,$4.27,NA,$31.95,NA,$4.31,NA,NA,NA,$4.36,NA,$4.71,NA,$3.84,NA,$4.27,NA,$4.27,NA,$3.84,NA,$3.84,NA,$31.95,NA,$31.95,NA,NA,NA,NA,NA,$4.28,NA,$4.28,NA,$4.28,NA,$4.28,NA,$2.56,NA,$4.27
6511,CDM,,,633910,GRAM STAIN,NA,87205,N/A,300,NA,$62.00,$19.84,$2.56,$62.00,NA,$4.27,NA,$8.11,NA,$6.40,NA,$6.40,NA,$8.11,NA,$4.27,NA,$27.90,NA,$4.31,NA,NA,NA,$4.36,NA,$4.71,NA,$3.84,NA,$4.27,NA,$4.27,NA,$3.84,NA,$3.84,NA,$27.90,NA,$27.90,NA,NA,NA,NA,NA,$4.28,NA,$4.28,NA,$4.28,NA,$4.28,NA,$2.56,NA,$4.27
6522,CDM,,,634220,AURAMINE-RHODAMINE STAIN REPORT,NA,87206,N/A,300,NA,$60.00,$19.20,$3.23,$60.00,NA,$5.39,NA,$10.24,NA,$8.06,NA,$8.06,NA,$10.24,NA,$5.39,NA,$27.00,NA,$5.44,NA,NA,NA,$5.50,NA,$5.93,NA,$4.85,NA,$5.39,NA,$5.39,NA,$4.85,NA,$4.85,NA,$27.00,NA,$27.00,NA,NA,NA,NA,NA,$5.39,NA,$5.39,NA,$5.39,NA,$5.39,NA,$3.23,NA,$5.39
6608,CDM,,,4616296,ACID FAST BACILLI KINYOUN SMEAR STOOL,NA,87206,N/A,300,NA,$47.00,$15.04,$3.23,$47.00,NA,$5.39,NA,$10.24,NA,$8.06,NA,$8.06,NA,$10.24,NA,$5.39,NA,$21.15,NA,$5.44,NA,NA,NA,$5.50,NA,$5.93,NA,$4.85,NA,$5.39,NA,$5.39,NA,$4.85,NA,$4.85,NA,$21.15,NA,$21.15,NA,NA,NA,NA,NA,$5.39,NA,$5.39,NA,$5.39,NA,$5.39,NA,$3.23,NA,$5.39
6166,CDM,,,633752,HEPATITIS B SURFACE ANTIGEN,NA,87340,N/A,300,NA,$137.00,$43.84,$6.20,$137.00,NA,$10.33,NA,$19.63,NA,$13.90,NA,$13.90,NA,$19.63,NA,$10.33,NA,$61.65,NA,$10.43,NA,NA,NA,$10.54,NA,$11.36,NA,$9.30,NA,$10.33,NA,$10.33,NA,$9.30,NA,$9.30,NA,$61.65,NA,$61.65,NA,NA,NA,NA,NA,$9.30,NA,$10.33,NA,$10.33,NA,$10.33,NA,$6.20,NA,$10.33
6167,CDM,,,633757,HIV 1/2 ANTIGEN AND ANTIBODY SCREEN,NA,87389,N/A,300,NA,$137.00,$43.84,$14.45,$137.00,NA,$24.08,NA,$45.75,NA,$36.08,NA,$36.08,NA,$45.75,NA,$24.08,NA,$61.65,NA,$24.32,NA,NA,NA,$24.56,NA,$26.49,NA,$21.67,NA,$24.08,NA,$24.08,NA,$21.67,NA,$21.67,NA,$61.65,NA,$61.65,NA,NA,NA,NA,NA,$21.67,NA,$24.08,NA,$24.08,NA,$24.07,NA,$14.45,NA,$24.08
6216,CDM,,,633701,CHLAMYDIA TRACHOMATIS NAA,NA,87491,N/A,300,NA,$120.00,$38.40,$21.05,$120.00,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$54.00,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$54.00,NA,$54.00,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6108,CDM,,,8180096,CLOSTRIDIUM DIFFICILE TOXIN PCR STOOL CLIENT,NA,87493,N/A,300,NA,$154.00,$49.28,$22.36,$154.00,NA,$37.27,NA,$70.81,NA,$52.58,NA,$52.58,NA,$70.81,NA,$37.27,NA,$69.30,NA,$37.64,NA,NA,NA,$38.02,NA,$38.60,NA,$33.54,NA,$37.27,NA,$37.27,NA,$33.54,NA,$33.54,NA,$69.30,NA,$69.30,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$22.36,NA,$37.27
6111,CDM,,,8300773,NEGATIVE - STL C DIFF TOX PCR,NA,87493,N/A,300,NA,$154.00,$49.28,$22.36,$154.00,NA,$37.27,NA,$70.81,NA,$52.58,NA,$52.58,NA,$70.81,NA,$37.27,NA,$69.30,NA,$37.64,NA,NA,NA,$38.02,NA,$38.60,NA,$33.54,NA,$37.27,NA,$37.27,NA,$33.54,NA,$33.54,NA,$69.30,NA,$69.30,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$22.36,NA,$37.27
6555,CDM,,,7619160,.CLOSTRIDIUM DIFFICILE TOXIN PCR STOOL-MAYO,NA,87493,N/A,300,NA,$56.00,$17.92,$22.36,$70.81,NA,$37.27,NA,$70.81,NA,$52.58,NA,$52.58,NA,$70.81,NA,$37.27,NA,$25.20,NA,$37.64,NA,NA,NA,$38.02,NA,$38.60,NA,$33.54,NA,$37.27,NA,$37.27,NA,$33.54,NA,$33.54,NA,$25.20,NA,$25.20,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$22.36,NA,$37.27
6232,CDM,,,7615696,NEISSERIA GONORRHOEAE NAA,NA,87591,N/A,300,NA,$117.00,$37.44,$21.05,$117.00,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$52.65,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$52.65,NA,$52.65,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6520,CDM,,,7621416,NEISSERIA GONORRHOEA RNA MISCELLANEOUS-MAYO,NA,87591,N/A,300,NA,$61.00,$19.52,$21.05,$66.67,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$27.45,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$27.45,NA,$27.45,NA,NA,NA,NA,NA,$35.09,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6502,CDM,,,4240752,HUMAN PAPILLOMAVIRUS HIGH RISK,NA,87624,N/A,300,NA,$64.00,$20.48,$21.05,$66.67,NA,$35.09,NA,$66.67,NA,$52.58,NA,$52.58,NA,$66.67,NA,$35.09,NA,$28.80,NA,$35.44,NA,NA,NA,$35.79,NA,$38.60,NA,$31.58,NA,$35.09,NA,$35.09,NA,$31.58,NA,$31.58,NA,$28.80,NA,$28.80,NA,NA,NA,NA,NA,$31.58,NA,$35.09,NA,$35.09,NA,$35.09,NA,$21.05,NA,$35.09
6102,CDM,,,8353148,POC SARS COV-2 NAA,NA,87635,N/A,300,NA,$156.00,$49.92,$46.20,$156.00,NA,$73.32,NA,$97.49,NA,$51.31,NA,$51.31,NA,$97.49,NA,$51.31,NA,$70.20,NA,$51.82,NA,NA,NA,$52.34,NA,NA,NA,$46.20,NA,$51.31,NA,$51.31,NA,$46.20,NA,$46.20,NA,$70.20,NA,$70.20,NA,NA,NA,NA,NA,$46.20,NA,$46.20,NA,NA,NA,NA,NA,NA,NA,$51.31
7035,CDM,,,295380,PATHOLOGY BILLING NON-GYN CYTOLOGY,NA,88112,N/A,310,NA,$278.00,$88.96,$39.62,$278.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$125.10,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$125.10,NA,$125.10,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$104.70,NA,$75.64,NA,$44.68
7078,CDM,,,7606202,BILL CYTO FNA,NA,88173,N/A,311,NA,$96.00,$30.72,$39.62,$96.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$43.20,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$43.20,NA,$43.20,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$96.00,NA,$75.64,NA,$44.68
7079,CDM,,,7606203,88174 BILL GYN THINPREP DX WITH IMAGING,NA,88175,N/A,311,NA,$92.00,$29.44,$15.97,$92.00,NA,$26.61,NA,$50.56,NA,$39.70,NA,$39.70,NA,$50.56,NA,$26.61,NA,$41.40,NA,$26.88,NA,NA,NA,$27.14,NA,$29.15,NA,$23.95,NA,$26.61,NA,$26.61,NA,$23.95,NA,$23.95,NA,$41.40,NA,$41.40,NA,NA,NA,NA,NA,$23.95,NA,$26.50,NA,$26.50,NA,$26.50,NA,$15.97,NA,$26.61
6673,CDM,,,8036590,88185 FLOWCYTOMETRY/TC ADD-ON(35.94),NA,88185,N/A,300,NA,$42.00,$13.44,$18.90,$42.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$18.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$18.90,NA,$18.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7082,CDM,,,7606205,88185 FLOW ADDL MARKER,NA,88185,N/A,311,NA,$22.00,$7.04,$9.90,$22.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$9.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$9.90,NA,$9.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6409,CDM,,,8329808,CYTOGENETIC DNA PROBE,NA,88271,N/A,300,NA,$74.00,$23.68,$12.85,$74.00,NA,$21.42,NA,$40.70,NA,$32.09,NA,$32.09,NA,$40.70,NA,$21.42,NA,$33.30,NA,$21.63,NA,NA,NA,$21.85,NA,$23.56,NA,$19.28,NA,$21.42,NA,$21.42,NA,$19.28,NA,$19.28,NA,$33.30,NA,$33.30,NA,NA,NA,NA,NA,$21.42,NA,$21.42,NA,$21.42,NA,$21.42,NA,$12.85,NA,$21.42
7074,CDM,,,295346,PATHOLOGY BILLING SURGICAL PATHOLOGY LEVEL I COMPLEXITY,NA,88300,N/A,310,NA,$34.00,$10.88,$13.98,$42.08,NA,NA,NA,$42.08,NA,$31.21,NA,NA,NA,$42.08,NA,$22.37,NA,$15.30,NA,$22.37,NA,NA,NA,$22.59,NA,$15.38,NA,$18.41,NA,$22.15,NA,$22.15,NA,$18.41,NA,$18.41,NA,$15.30,NA,$15.30,NA,NA,NA,NA,NA,$13.98,NA,$13.98,NA,$34.00,NA,$34.00,NA,$34.00,NA,$22.15
7066,CDM,,,7606209,BILL BONE MARROW CLOT,NA,88304,N/A,310,NA,$96.00,$30.72,$39.62,$96.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$43.20,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$43.20,NA,$43.20,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$96.00,NA,$75.64,NA,$44.68
7067,CDM,,,295350,PATHOLOGY BILLING SURGICAL PATHOLOGY LEVEL III COMPLEXITY,NA,88304,N/A,310,NA,$96.00,$30.72,$39.62,$96.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$43.20,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$43.20,NA,$43.20,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$96.00,NA,$75.64,NA,$44.68
7064,CDM,,,7034174,CELL BLOCK,NA,88305,N/A,310,NA,$123.00,$39.36,$39.62,$123.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$55.35,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$55.35,NA,$55.35,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$104.70,NA,$75.64,NA,$44.68
7065,CDM,,,295352,PATHOLOGY BILLING SURGICAL PATHOLOGY LEVEL IV COMPLEXITY,NA,88305,N/A,310,NA,$123.00,$39.36,$39.62,$123.00,NA,NA,NA,$84.89,NA,$43.65,NA,NA,NA,$84.89,NA,$45.13,NA,$55.35,NA,$45.13,NA,NA,NA,$45.57,NA,$45.66,NA,$39.62,NA,$44.68,NA,$44.68,NA,$39.62,NA,$39.62,NA,$55.35,NA,$55.35,NA,NA,NA,NA,NA,$41.51,NA,$41.51,NA,$85.72,NA,$104.70,NA,$75.64,NA,$44.68
7034,CDM,,,295354,PATHOLOGY BILLING SURGICAL PATHOLOGY LEVEL V COMPLEXITY,NA,88307,N/A,310,NA,$392.00,$125.44,$176.40,$496.85,NA,NA,NA,$496.85,NA,$202.32,NA,NA,NA,$496.85,NA,$264.12,NA,$176.40,NA,$264.12,NA,NA,NA,$266.73,NA,$245.58,NA,$227.00,NA,$261.50,NA,$261.50,NA,$227.00,NA,$227.00,NA,$176.40,NA,$176.40,NA,NA,NA,NA,NA,$223.25,NA,$223.25,NA,$392.00,NA,$392.00,NA,$392.00,NA,$261.50
7075,CDM,,,295360,PATHOLOGY BILLING DECALCIFICATION,NA,88311,N/A,310,NA,$30.00,$9.60,$13.50,$30.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$13.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$13.50,NA,$13.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7039,CDM,,,7606218,"SPECIAL STAIN, BONE MARROW IRON STAIN",NA,88313,N/A,310,NA,$226.00,$72.32,$26.15,$226.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$101.70,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$101.70,NA,$101.70,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7040,CDM,,,7606223,"SPECIAL STAIN, MALLORY'S IRON STAIN",NA,88313,N/A,310,NA,$226.00,$72.32,$26.15,$226.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$101.70,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$101.70,NA,$101.70,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7044,CDM,,,7606221,"SPECIAL STAIN, CONGO RED",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7045,CDM,,,7606219,"SPECIAL STAIN, CRYSTAL VIOLET",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7047,CDM,,,7606225,"SPECIAL STAIN, MUCICARMINE",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7048,CDM,,,7606230,"SPECIAL STAIN, ONE STEP TRICHROME",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7049,CDM,,,7606227,"SPECIAL STAIN, PAS STAIN",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7050,CDM,,,7606228,"SPECIAL STAIN, PAS WITH DIASTASE STAIN",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
7051,CDM,,,7606226,"SPECIAL STAIN, PERIODIC ACID METHENAMINE STAIN",NA,88313,N/A,310,NA,$200.00,$64.00,$26.15,$200.00,NA,NA,NA,$57.72,NA,$31.21,NA,NA,NA,$57.72,NA,$30.68,NA,$90.00,NA,$30.68,NA,NA,NA,$30.99,NA,$28.77,NA,$26.78,NA,$30.38,NA,$30.38,NA,$26.78,NA,$26.78,NA,$90.00,NA,$90.00,NA,NA,NA,NA,NA,$26.15,NA,$26.15,NA,$57.93,NA,$70.76,NA,$50.84,NA,$30.38
